time,x,y,altitude,velocity,mach,mass,phase
283.3,975118,0,366620,7085.94,25.8574,76938.6,BOOST
283.4,975820,0,366716,7087.08,25.8616,76909.8,BOOST
283.5,976522,0,366812,7088.22,25.8657,76881.1,BOOST
283.6,977225,0,366907,7089.36,25.8699,76852.4,BOOST
283.7,977927,0,367003,7090.51,25.8741,76823.6,BOOST
283.8,978630,0,367098,7091.65,25.8782,76794.9,BOOST
283.9,979333,0,367194,7092.8,25.8824,76766.1,BOOST
284,980036,0,367289,7093.94,25.8866,76737.4,BOOST
284.1,980739,0,367384,7095.09,25.8908,76708.6,BOOST
284.2,981442,0,367479,7096.23,25.895,76679.9,BOOST
284.3,982145,0,367574,7097.38,25.8991,76651.1,BOOST
284.4,982849,0,367669,7098.53,25.9033,76622.4,BOOST
284.5,983552,0,367764,7099.68,25.9075,76593.6,BOOST
284.6,984256,0,367859,7100.82,25.9117,76564.9,BOOST
284.7,984960,0,367953,7101.97,25.9159,76536.2,BOOST
284.8,985664,0,368048,7103.12,25.9201,76507.4,BOOST
284.9,986368,0,368142,7104.27,25.9243,76478.7,BOOST
285,987072,0,368237,7105.43,25.9285,76449.9,BOOST
285.1,987776,0,368331,7106.58,25.9327,76421.2,BOOST
285.2,988481,0,368425,7107.73,25.9369,76392.4,BOOST
285.3,989185,0,368519,7108.88,25.9411,76363.7,BOOST
285.4,989890,0,368613,7110.04,25.9453,76334.9,BOOST
285.5,990595,0,368707,7111.19,25.9495,76306.2,BOOST
285.6,991300,0,368801,7112.35,25.9538,76277.4,BOOST
285.7,992005,0,368895,7113.5,25.958,76248.7,BOOST
285.8,992710,0,368989,7114.66,25.9622,76220,BOOST
285.9,993415,0,369082,7115.82,25.9664,76191.2,BOOST
286,994121,0,369176,7116.97,25.9706,76162.5,BOOST
286.1,994826,0,369269,7118.13,25.9749,76133.7,BOOST
286.2,995532,0,369363,7119.29,25.9791,76105,BOOST
286.3,996238,0,369456,7120.45,25.9833,76076.2,BOOST
286.4,996944,0,369549,7121.61,25.9876,76047.5,BOOST
286.5,997650,0,369642,7122.77,25.9918,76018.7,BOOST
286.6,998356,0,369735,7123.93,25.996,75990,BOOST
286.7,999063,0,369828,7125.09,26.0003,75961.2,BOOST
286.8,999769,0,369921,7126.26,26.0045,75932.5,BOOST
286.9,1.00048e+06,0,370014,7127.42,26.0088,75903.8,BOOST
287,1.00118e+06,0,370107,7128.58,26.013,75875,BOOST
287.1,1.00189e+06,0,370199,7129.75,26.0173,75846.3,BOOST
287.2,1.0026e+06,0,370292,7130.91,26.0215,75817.5,BOOST
287.3,1.0033e+06,0,370384,7132.08,26.0258,75788.8,BOOST
287.4,1.00401e+06,0,370476,7133.25,26.03,75760,BOOST
287.5,1.00472e+06,0,370569,7134.41,26.0343,75731.3,BOOST
287.6,1.00543e+06,0,370661,7135.58,26.0386,75702.5,BOOST
287.7,1.00613e+06,0,370753,7136.75,26.0428,75673.8,BOOST
287.8,1.00684e+06,0,370845,7137.92,26.0471,75645,BOOST
287.9,1.00755e+06,0,370937,7139.09,26.0513,75616.3,BOOST
288,1.00826e+06,0,371028,7140.26,26.0556,75587.6,BOOST
288.1,1.00897e+06,0,371120,7141.43,26.0599,75558.8,BOOST
288.2,1.00967e+06,0,371212,7142.6,26.0642,75530.1,BOOST
288.3,1.01038e+06,0,371303,7143.77,26.0684,75501.3,BOOST
288.4,1.01109e+06,0,371395,7144.95,26.0727,75472.6,BOOST
288.5,1.0118e+06,0,371486,7146.12,26.077,75443.8,BOOST
288.6,1.01251e+06,0,371577,7147.3,26.0813,75415.1,BOOST
288.7,1.01322e+06,0,371669,7148.47,26.0856,75386.3,BOOST
288.8,1.01393e+06,0,371760,7149.65,26.0899,75357.6,BOOST
288.9,1.01464e+06,0,371851,7150.82,26.0942,75328.8,BOOST
289,1.01534e+06,0,371942,7152,26.0985,75300.1,BOOST
289.1,1.01605e+06,0,372032,7153.18,26.1028,75271.4,BOOST
289.2,1.01676e+06,0,372123,7154.35,26.1071,75242.6,BOOST
289.3,1.01747e+06,0,372214,7155.53,26.1114,75213.9,BOOST
289.4,1.01818e+06,0,372304,7156.71,26.1157,75185.1,BOOST
289.5,1.01889e+06,0,372395,7157.89,26.12,75156.4,BOOST
289.6,1.0196e+06,0,372485,7159.07,26.1243,75127.6,BOOST
289.7,1.02031e+06,0,372576,7160.25,26.1286,75098.9,BOOST
289.8,1.02102e+06,0,372666,7161.44,26.1329,75070.1,BOOST
289.9,1.02173e+06,0,372756,7162.62,26.1372,75041.4,BOOST
290,1.02245e+06,0,372846,7163.8,26.1415,75012.6,BOOST
290.1,1.02316e+06,0,372936,7164.99,26.1458,74983.9,BOOST
290.2,1.02387e+06,0,373026,7166.17,26.1502,74955.2,BOOST
290.3,1.02458e+06,0,373116,7167.36,26.1545,74926.4,BOOST
290.4,1.02529e+06,0,373205,7168.54,26.1588,74897.7,BOOST
290.5,1.026e+06,0,373295,7169.73,26.1632,74868.9,BOOST
290.6,1.02671e+06,0,373385,7170.91,26.1675,74840.2,BOOST
290.7,1.02742e+06,0,373474,7172.1,26.1718,74811.4,BOOST
290.8,1.02813e+06,0,373563,7173.29,26.1762,74782.7,BOOST
290.9,1.02885e+06,0,373653,7174.48,26.1805,74753.9,BOOST
291,1.02956e+06,0,373742,7175.67,26.1848,74725.2,BOOST
291.1,1.03027e+06,0,373831,7176.86,26.1892,74696.4,BOOST
291.2,1.03098e+06,0,373920,7178.05,26.1935,74667.7,BOOST
291.3,1.0317e+06,0,374009,7179.24,26.1979,74639,BOOST
291.4,1.03241e+06,0,374098,7180.44,26.2022,74610.2,BOOST
291.5,1.03312e+06,0,374187,7181.63,26.2066,74581.5,BOOST
291.6,1.03383e+06,0,374275,7182.82,26.2109,74552.7,BOOST
291.7,1.03455e+06,0,374364,7184.02,26.2153,74524,BOOST
291.8,1.03526e+06,0,374452,7185.21,26.2197,74495.2,BOOST
291.9,1.03597e+06,0,374541,7186.41,26.224,74466.5,BOOST
292,1.03669e+06,0,374629,7187.6,26.2284,74437.7,BOOST
292.1,1.0374e+06,0,374717,7188.8,26.2327,74409,BOOST
292.2,1.03811e+06,0,374806,7190,26.2371,74380.2,BOOST
292.3,1.03883e+06,0,374894,7191.2,26.2415,74351.5,BOOST
292.4,1.03954e+06,0,374982,7192.39,26.2459,74322.8,BOOST
292.5,1.04025e+06,0,375070,7193.59,26.2502,74294,BOOST
292.6,1.04097e+06,0,375157,7194.79,26.2546,74265.3,BOOST
292.7,1.04168e+06,0,375245,7196,26.259,74236.5,BOOST
292.8,1.0424e+06,0,375333,7197.2,26.2634,74207.8,BOOST
292.9,1.04311e+06,0,375420,7198.4,26.2678,74179,BOOST
293,1.04382e+06,0,375508,7199.6,26.2722,74150.3,BOOST
293.1,1.04454e+06,0,375595,7200.81,26.2766,74121.5,BOOST
293.2,1.04525e+06,0,375682,7202.01,26.281,74092.8,BOOST
293.3,1.04597e+06,0,375770,7203.21,26.2853,74064,BOOST
293.4,1.04668e+06,0,375857,7204.42,26.2897,74035.3,BOOST
293.5,1.0474e+06,0,375944,7205.63,26.2941,74006.6,BOOST
293.6,1.04812e+06,0,376031,7206.83,26.2986,73977.8,BOOST
293.7,1.04883e+06,0,376118,7208.04,26.303,73949.1,BOOST
293.8,1.04955e+06,0,376204,7209.25,26.3074,73920.3,BOOST
293.9,1.05026e+06,0,376291,7210.46,26.3118,73891.6,BOOST
294,1.05098e+06,0,376378,7211.67,26.3162,73862.8,BOOST
294.1,1.05169e+06,0,376464,7212.88,26.3206,73834.1,BOOST
294.2,1.05241e+06,0,376551,7214.09,26.325,73805.3,BOOST
294.3,1.05313e+06,0,376637,7215.3,26.3294,73776.6,BOOST
294.4,1.05384e+06,0,376723,7216.51,26.3339,73747.8,BOOST
294.5,1.05456e+06,0,376809,7217.72,26.3383,73719.1,BOOST
294.6,1.05528e+06,0,376895,7218.94,26.3427,73690.4,BOOST
294.7,1.05599e+06,0,376981,7220.15,26.3471,73661.6,BOOST
294.8,1.05671e+06,0,377067,7221.36,26.3516,73632.9,BOOST
294.9,1.05743e+06,0,377153,7222.58,26.356,73604.1,BOOST
295,1.05814e+06,0,377239,7223.8,26.3605,73575.4,BOOST
295.1,1.05886e+06,0,377324,7225.01,26.3649,73546.6,BOOST
295.2,1.05958e+06,0,377410,7226.23,26.3693,73517.9,BOOST
295.3,1.0603e+06,0,377496,7227.45,26.3738,73489.1,BOOST
295.4,1.06101e+06,0,377581,7228.67,26.3782,73460.4,BOOST
295.5,1.06173e+06,0,377666,7229.89,26.3827,73431.6,BOOST
295.6,1.06245e+06,0,377751,7231.11,26.3871,73402.9,BOOST
295.7,1.06317e+06,0,377837,7232.33,26.3916,73374.2,BOOST
295.8,1.06389e+06,0,377922,7233.55,26.396,73345.4,BOOST
295.9,1.0646e+06,0,378007,7234.77,26.4005,73316.7,BOOST
296,1.06532e+06,0,378091,7235.99,26.405,73287.9,BOOST
296.1,1.06604e+06,0,378176,7237.22,26.4094,73259.2,BOOST
296.2,1.06676e+06,0,378261,7238.44,26.4139,73230.4,BOOST
296.3,1.06748e+06,0,378346,7239.66,26.4184,73201.7,BOOST
296.4,1.0682e+06,0,378430,7240.89,26.4228,73172.9,BOOST
296.5,1.06892e+06,0,378514,7242.12,26.4273,73144.2,BOOST
296.6,1.06964e+06,0,378599,7243.34,26.4318,73115.4,BOOST
296.7,1.07036e+06,0,378683,7244.57,26.4363,73086.7,BOOST
296.8,1.07108e+06,0,378767,7245.8,26.4407,73058,BOOST
296.9,1.0718e+06,0,378851,7247.03,26.4452,73029.2,BOOST
297,1.07252e+06,0,378935,7248.26,26.4497,73000.5,BOOST
297.1,1.07324e+06,0,379019,7249.49,26.4542,72971.7,BOOST
297.2,1.07396e+06,0,379103,7250.72,26.4587,72943,BOOST
297.3,1.07468e+06,0,379187,7251.95,26.4632,72914.2,BOOST
297.4,1.0754e+06,0,379271,7253.18,26.4677,72885.5,BOOST
297.5,1.07612e+06,0,379354,7254.41,26.4722,72856.7,BOOST
297.6,1.07684e+06,0,379438,7255.65,26.4767,72828,BOOST
297.7,1.07756e+06,0,379521,7256.88,26.4812,72799.2,BOOST
297.8,1.07828e+06,0,379604,7258.11,26.4857,72770.5,BOOST
297.9,1.079e+06,0,379688,7259.35,26.4902,72741.8,BOOST
298,1.07972e+06,0,379771,7260.59,26.4947,72713,BOOST
298.1,1.08044e+06,0,379854,7261.82,26.4992,72684.3,BOOST
298.2,1.08117e+06,0,379937,7263.06,26.5037,72655.5,BOOST
298.3,1.08189e+06,0,380020,7264.3,26.5083,72626.8,BOOST
298.4,1.08261e+06,0,380102,7265.54,26.5128,72598,BOOST
298.5,1.08333e+06,0,380185,7266.78,26.5173,72569.3,BOOST
298.6,1.08405e+06,0,380268,7268.02,26.5218,72540.5,BOOST
298.7,1.08477e+06,0,380350,7269.26,26.5263,72511.8,BOOST
298.8,1.0855e+06,0,380433,7270.5,26.5309,72483,BOOST
298.9,1.08622e+06,0,380515,7271.74,26.5354,72454.3,BOOST
299,1.08694e+06,0,380597,7272.98,26.5399,72425.6,BOOST
299.1,1.08766e+06,0,380680,7274.23,26.5445,72396.8,BOOST
299.2,1.08839e+06,0,380762,7275.47,26.549,72368.1,BOOST
299.3,1.08911e+06,0,380844,7276.72,26.5536,72339.3,BOOST
299.4,1.08983e+06,0,380926,7277.96,26.5581,72310.6,BOOST
299.5,1.09056e+06,0,381007,7279.21,26.5627,72281.8,BOOST
299.6,1.09128e+06,0,381089,7280.45,26.5672,72253.1,BOOST
299.7,1.092e+06,0,381171,7281.7,26.5718,72224.3,BOOST
299.8,1.09273e+06,0,381253,7282.95,26.5763,72195.6,BOOST
299.9,1.09345e+06,0,381334,7284.2,26.5809,72166.8,BOOST
300,1.09418e+06,0,381415,7285.45,26.5854,72138.1,BOOST
300.1,1.0949e+06,0,381497,7286.7,26.59,72109.4,BOOST
300.2,1.09562e+06,0,381578,7287.95,26.5946,72080.6,BOOST
300.3,1.09635e+06,0,381659,7289.2,26.5991,72051.9,BOOST
300.4,1.09707e+06,0,381740,7290.45,26.6037,72023.1,BOOST
300.5,1.0978e+06,0,381821,7291.71,26.6083,71994.4,BOOST
300.6,1.09852e+06,0,381902,7292.96,26.6128,71965.6,BOOST
300.7,1.09925e+06,0,381983,7294.22,26.6174,71936.9,BOOST
300.8,1.09997e+06,0,382064,7295.47,26.622,71908.1,BOOST
300.9,1.1007e+06,0,382144,7296.73,26.6266,71879.4,BOOST
301,1.10142e+06,0,382225,7297.98,26.6312,71850.6,BOOST
301.1,1.10215e+06,0,382305,7299.24,26.6358,71821.9,BOOST
301.2,1.10287e+06,0,382386,7300.5,26.6403,71793.2,BOOST
301.3,1.1036e+06,0,382466,7301.76,26.6449,71764.4,BOOST
301.4,1.10432e+06,0,382546,7303.02,26.6495,71735.7,BOOST
301.5,1.10505e+06,0,382626,7304.28,26.6541,71706.9,BOOST
301.6,1.10578e+06,0,382706,7305.54,26.6587,71678.2,BOOST
301.7,1.1065e+06,0,382786,7306.8,26.6633,71649.4,BOOST
301.8,1.10723e+06,0,382866,7308.06,26.6679,71620.7,BOOST
301.9,1.10796e+06,0,382946,7309.32,26.6725,71591.9,BOOST
302,1.10868e+06,0,383026,7310.58,26.6772,71563.2,BOOST
302.1,1.10941e+06,0,383105,7311.85,26.6818,71534.4,BOOST
302.2,1.11014e+06,0,383185,7313.11,26.6864,71505.7,BOOST
302.3,1.11086e+06,0,383264,7314.38,26.691,71477,BOOST
302.4,1.11159e+06,0,383344,7315.64,26.6956,71448.2,BOOST
302.5,1.11232e+06,0,383423,7316.91,26.7002,71419.5,BOOST
302.6,1.11304e+06,0,383502,7318.18,26.7049,71390.7,BOOST
302.7,1.11377e+06,0,383581,7319.45,26.7095,71362,BOOST
302.8,1.1145e+06,0,383660,7320.72,26.7141,71333.2,BOOST
302.9,1.11523e+06,0,383739,7321.99,26.7188,71304.5,BOOST
303,1.11596e+06,0,383818,7323.26,26.7234,71275.7,BOOST
303.1,1.11668e+06,0,383897,7324.53,26.728,71247,BOOST
303.2,1.11741e+06,0,383975,7325.8,26.7327,71218.2,BOOST
303.3,1.11814e+06,0,384054,7327.07,26.7373,71189.5,BOOST
303.4,1.11887e+06,0,384132,7328.34,26.742,71160.8,BOOST
303.5,1.1196e+06,0,384211,7329.62,26.7466,71132,BOOST
303.6,1.12033e+06,0,384289,7330.89,26.7513,71103.3,BOOST
303.7,1.12106e+06,0,384367,7332.17,26.7559,71074.5,BOOST
303.8,1.12178e+06,0,384445,7333.44,26.7606,71045.8,BOOST
303.9,1.12251e+06,0,384524,7334.72,26.7652,71017,BOOST
304,1.12324e+06,0,384602,7336,26.7699,70988.3,BOOST
304.1,1.12397e+06,0,384679,7337.27,26.7745,70959.5,BOOST
304.2,1.1247e+06,0,384757,7338.55,26.7792,70930.8,BOOST
304.3,1.12543e+06,0,384835,7339.83,26.7839,70902,BOOST
304.4,1.12616e+06,0,384913,7341.11,26.7886,70873.3,BOOST
304.5,1.12689e+06,0,384990,7342.39,26.7932,70844.6,BOOST
304.6,1.12762e+06,0,385068,7343.67,26.7979,70815.8,BOOST
304.7,1.12835e+06,0,385145,7344.96,26.8026,70787.1,BOOST
304.8,1.12908e+06,0,385222,7346.24,26.8073,70758.3,BOOST
304.9,1.12981e+06,0,385299,7347.52,26.8119,70729.6,BOOST
305,1.13054e+06,0,385377,7348.81,26.8166,70700.8,BOOST
305.1,1.13128e+06,0,385454,7350.09,26.8213,70672.1,BOOST
305.2,1.13201e+06,0,385530,7351.38,26.826,70643.3,BOOST
305.3,1.13274e+06,0,385607,7352.66,26.8307,70614.6,BOOST
305.4,1.13347e+06,0,385684,7353.95,26.8354,70585.8,BOOST
305.5,1.1342e+06,0,385761,7355.24,26.8401,70557.1,BOOST
305.6,1.13493e+06,0,385837,7356.52,26.8448,70528.4,BOOST
305.7,1.13566e+06,0,385914,7357.81,26.8495,70499.6,BOOST
305.8,1.1364e+06,0,385990,7359.1,26.8542,70470.9,BOOST
305.9,1.13713e+06,0,386067,7360.39,26.8589,70442.1,BOOST
306,1.13786e+06,0,386143,7361.69,26.8636,70413.4,BOOST
306.1,1.13859e+06,0,386219,7362.98,26.8683,70384.6,BOOST
306.2,1.13932e+06,0,386295,7364.27,26.8731,70355.9,BOOST
306.3,1.14006e+06,0,386371,7365.56,26.8778,70327.1,BOOST
306.4,1.14079e+06,0,386447,7366.86,26.8825,70298.4,BOOST
306.5,1.14152e+06,0,386523,7368.15,26.8872,70269.6,BOOST
306.6,1.14226e+06,0,386599,7369.45,26.892,70240.9,BOOST
306.7,1.14299e+06,0,386674,7370.74,26.8967,70212.2,BOOST
306.8,1.14372e+06,0,386750,7372.04,26.9014,70183.4,BOOST
306.9,1.14446e+06,0,386825,7373.34,26.9061,70154.7,BOOST
307,1.14519e+06,0,386901,7374.64,26.9109,70125.9,BOOST
307.1,1.14592e+06,0,386976,7375.93,26.9156,70097.2,BOOST
307.2,1.14666e+06,0,387051,7377.23,26.9204,70068.4,BOOST
307.3,1.14739e+06,0,387126,7378.53,26.9251,70039.7,BOOST
307.4,1.14812e+06,0,387201,7379.84,26.9299,70010.9,BOOST
307.5,1.14886e+06,0,387276,7381.14,26.9346,69982.2,BOOST
307.6,1.14959e+06,0,387351,7382.44,26.9394,69953.4,BOOST
307.7,1.15033e+06,0,387426,7383.74,26.9441,69924.7,BOOST
307.8,1.15106e+06,0,387501,7385.05,26.9489,69896,BOOST
307.9,1.1518e+06,0,387575,7386.35,26.9536,69867.2,BOOST
308,1.15253e+06,0,387650,7387.66,26.9584,69838.5,BOOST
308.1,1.15327e+06,0,387724,7388.96,26.9632,69809.7,BOOST
308.2,1.154e+06,0,387799,7390.27,26.9679,69781,BOOST
308.3,1.15474e+06,0,387873,7391.58,26.9727,69752.2,BOOST
308.4,1.15547e+06,0,387947,7392.88,26.9775,69723.5,BOOST
308.5,1.15621e+06,0,388021,7394.19,26.9823,69694.7,BOOST
308.6,1.15694e+06,0,388095,7395.5,26.987,69666,BOOST
308.7,1.15768e+06,0,388169,7396.81,26.9918,69637.2,BOOST
308.8,1.15842e+06,0,388243,7398.12,26.9966,69608.5,BOOST
308.9,1.15915e+06,0,388317,7399.44,27.0014,69579.8,BOOST
309,1.15989e+06,0,388391,7400.75,27.0062,69551,BOOST
309.1,1.16063e+06,0,388464,7402.06,27.011,69522.3,BOOST
309.2,1.16136e+06,0,388538,7403.38,27.0158,69493.5,BOOST
309.3,1.1621e+06,0,388611,7404.69,27.0206,69464.8,BOOST
309.4,1.16284e+06,0,388684,7406.01,27.0254,69436,BOOST
309.5,1.16357e+06,0,388758,7407.32,27.0302,69407.3,BOOST
309.6,1.16431e+06,0,388831,7408.64,27.035,69378.5,BOOST
309.7,1.16505e+06,0,388904,7409.96,27.0398,69349.8,BOOST
309.8,1.16578e+06,0,388977,7411.27,27.0446,69321,BOOST
309.9,1.16652e+06,0,389050,7412.59,27.0494,69292.3,BOOST
310,1.16726e+06,0,389123,7413.91,27.0542,69263.6,BOOST
310.1,1.168e+06,0,389195,7415.23,27.059,69234.8,BOOST
310.2,1.16874e+06,0,389268,7416.55,27.0638,69206.1,BOOST
310.3,1.16947e+06,0,389341,7417.88,27.0687,69177.3,BOOST
310.4,1.17021e+06,0,389413,7419.2,27.0735,69148.6,BOOST
310.5,1.17095e+06,0,389485,7420.52,27.0783,69119.8,BOOST
310.6,1.17169e+06,0,389558,7421.85,27.0832,69091.1,BOOST
310.7,1.17243e+06,0,389630,7423.17,27.088,69062.3,BOOST
310.8,1.17317e+06,0,389702,7424.5,27.0928,69033.6,BOOST
310.9,1.17391e+06,0,389774,7425.82,27.0977,69004.8,BOOST
311,1.17465e+06,0,389846,7427.15,27.1025,68976.1,BOOST
311.1,1.17538e+06,0,389918,7428.48,27.1074,68947.4,BOOST
311.2,1.17612e+06,0,389990,7429.8,27.1122,68918.6,BOOST
311.3,1.17686e+06,0,390062,7431.13,27.1171,68889.9,BOOST
311.4,1.1776e+06,0,390133,7432.46,27.1219,68861.1,BOOST
311.5,1.17834e+06,0,390205,7433.79,27.1268,68832.4,BOOST
311.6,1.17908e+06,0,390276,7435.12,27.1316,68803.6,BOOST
311.7,1.17982e+06,0,390348,7436.46,27.1365,68774.9,BOOST
311.8,1.18056e+06,0,390419,7437.79,27.1413,68746.1,BOOST
311.9,1.1813e+06,0,390490,7439.12,27.1462,68717.4,BOOST
312,1.18204e+06,0,390561,7440.46,27.1511,68688.6,BOOST
312.1,1.18279e+06,0,390632,7441.79,27.1559,68659.9,BOOST
312.2,1.18353e+06,0,390703,7443.13,27.1608,68631.2,BOOST
312.3,1.18427e+06,0,390774,7444.46,27.1657,68602.4,BOOST
312.4,1.18501e+06,0,390845,7445.8,27.1706,68573.7,BOOST
312.5,1.18575e+06,0,390915,7447.14,27.1755,68544.9,BOOST
312.6,1.18649e+06,0,390986,7448.48,27.1803,68516.2,BOOST
312.7,1.18723e+06,0,391056,7449.82,27.1852,68487.4,BOOST
312.8,1.18797e+06,0,391127,7451.16,27.1901,68458.7,BOOST
312.9,1.18872e+06,0,391197,7452.5,27.195,68429.9,BOOST
313,1.18946e+06,0,391267,7453.84,27.1999,68401.2,BOOST
313.1,1.1902e+06,0,391338,7455.18,27.2048,68372.4,BOOST
313.2,1.19094e+06,0,391408,7456.52,27.2097,68343.7,BOOST
313.3,1.19169e+06,0,391478,7457.87,27.2146,68315,BOOST
313.4,1.19243e+06,0,391548,7459.21,27.2195,68286.2,BOOST
313.5,1.19317e+06,0,391617,7460.56,27.2244,68257.5,BOOST
313.6,1.19391e+06,0,391687,7461.9,27.2293,68228.7,BOOST
313.7,1.19466e+06,0,391757,7463.25,27.2342,68200,BOOST
313.8,1.1954e+06,0,391826,7464.6,27.2392,68171.2,BOOST
313.9,1.19614e+06,0,391896,7465.94,27.2441,68142.5,BOOST
314,1.19689e+06,0,391965,7467.29,27.249,68113.7,BOOST
314.1,1.19763e+06,0,392035,7468.64,27.2539,68085,BOOST
314.2,1.19837e+06,0,392104,7469.99,27.2589,68056.2,BOOST
314.3,1.19912e+06,0,392173,7471.34,27.2638,68027.5,BOOST
314.4,1.19986e+06,0,392242,7472.69,27.2687,67998.8,BOOST
314.5,1.20061e+06,0,392311,7474.05,27.2736,67970,BOOST
314.6,1.20135e+06,0,392380,7475.4,27.2786,67941.3,BOOST
314.7,1.20209e+06,0,392449,7476.75,27.2835,67912.5,BOOST
314.8,1.20284e+06,0,392517,7478.11,27.2885,67883.8,BOOST
314.9,1.20358e+06,0,392586,7479.46,27.2934,67855,BOOST
315,1.20433e+06,0,392655,7480.82,27.2984,67826.3,BOOST
315.1,1.20507e+06,0,392723,7482.18,27.3033,67797.5,BOOST
315.2,1.20582e+06,0,392791,7483.54,27.3083,67768.8,BOOST
315.3,1.20656e+06,0,392860,7484.89,27.3132,67740,BOOST
315.4,1.20731e+06,0,392928,7486.25,27.3182,67711.3,BOOST
315.5,1.20805e+06,0,392996,7487.61,27.3232,67682.6,BOOST
315.6,1.2088e+06,0,393064,7488.97,27.3281,67653.8,BOOST
315.7,1.20955e+06,0,393132,7490.33,27.3331,67625.1,BOOST
315.8,1.21029e+06,0,393200,7491.7,27.3381,67596.3,BOOST
315.9,1.21104e+06,0,393268,7493.06,27.343,67567.6,BOOST
316,1.21179e+06,0,393335,7494.42,27.348,67538.8,BOOST
316.1,1.21253e+06,0,393403,7495.79,27.353,67510.1,BOOST
316.2,1.21328e+06,0,393470,7497.15,27.358,67481.3,BOOST
316.3,1.21402e+06,0,393538,7498.52,27.3629,67452.6,BOOST
316.4,1.21477e+06,0,393605,7499.89,27.3679,67423.8,BOOST
316.5,1.21552e+06,0,393672,7501.25,27.3729,67395.1,BOOST
316.6,1.21627e+06,0,393740,7502.62,27.3779,67366.4,BOOST
316.7,1.21701e+06,0,393807,7503.99,27.3829,67337.6,BOOST
316.8,1.21776e+06,0,393874,7505.36,27.3879,67308.9,BOOST
316.9,1.21851e+06,0,393941,7506.73,27.3929,67280.1,BOOST
317,1.21926e+06,0,394007,7508.1,27.3979,67251.4,BOOST
317.1,1.22e+06,0,394074,7509.47,27.4029,67222.6,BOOST
317.2,1.22075e+06,0,394141,7510.84,27.4079,67193.9,BOOST
317.3,1.2215e+06,0,394207,7512.22,27.4129,67165.1,BOOST
317.4,1.22225e+06,0,394274,7513.59,27.418,67136.4,BOOST
317.5,1.223e+06,0,394340,7514.97,27.423,67107.6,BOOST
317.6,1.22375e+06,0,394407,7516.34,27.428,67078.9,BOOST
317.7,1.22449e+06,0,394473,7517.72,27.433,67050.2,BOOST
317.8,1.22524e+06,0,394539,7519.1,27.438,67021.4,BOOST
317.9,1.22599e+06,0,394605,7520.47,27.4431,66992.7,BOOST
318,1.22674e+06,0,394671,7521.85,27.4481,66963.9,BOOST
318.1,1.22749e+06,0,394737,7523.23,27.4531,66935.2,BOOST
318.2,1.22824e+06,0,394803,7524.61,27.4582,66906.4,BOOST
318.3,1.22899e+06,0,394868,7525.99,27.4632,66877.7,BOOST
318.4,1.22974e+06,0,394934,7527.37,27.4682,66848.9,BOOST
318.5,1.23049e+06,0,395000,7528.76,27.4733,66820.2,BOOST
318.6,1.23124e+06,0,395065,7530.14,27.4783,66791.4,BOOST
318.7,1.23199e+06,0,395130,7531.52,27.4834,66762.7,BOOST
318.8,1.23274e+06,0,395196,7532.91,27.4884,66734,BOOST
318.9,1.23349e+06,0,395261,7534.29,27.4935,66705.2,BOOST
319,1.23424e+06,0,395326,7535.68,27.4986,66676.5,BOOST
319.1,1.23499e+06,0,395391,7537.07,27.5036,66647.7,BOOST
319.2,1.23574e+06,0,395456,7538.46,27.5087,66619,BOOST
319.3,1.23649e+06,0,395521,7539.84,27.5137,66590.2,BOOST
319.4,1.23725e+06,0,395586,7541.23,27.5188,66561.5,BOOST
319.5,1.238e+06,0,395650,7542.62,27.5239,66532.7,BOOST
319.6,1.23875e+06,0,395715,7544.01,27.529,66504,BOOST
319.7,1.2395e+06,0,395780,7545.41,27.534,66475.2,BOOST
319.8,1.24025e+06,0,395844,7546.8,27.5391,66446.5,BOOST
319.9,1.241e+06,0,395908,7548.19,27.5442,66417.8,BOOST
320,1.24176e+06,0,395973,7549.58,27.5493,66389,BOOST
320.1,1.24251e+06,0,396037,7550.98,27.5544,66360.3,BOOST
320.2,1.24326e+06,0,396101,7552.37,27.5595,66331.5,BOOST
320.3,1.24401e+06,0,396165,7553.77,27.5646,66302.8,BOOST
320.4,1.24477e+06,0,396229,7555.17,27.5697,66274,BOOST
320.5,1.24552e+06,0,396293,7556.57,27.5748,66245.3,BOOST
320.6,1.24627e+06,0,396357,7557.96,27.5799,66216.5,BOOST
320.7,1.24703e+06,0,396420,7559.36,27.585,66187.8,BOOST
320.8,1.24778e+06,0,396484,7560.76,27.5901,66159,BOOST
320.9,1.24853e+06,0,396547,7562.16,27.5952,66130.3,BOOST
321,1.24929e+06,0,396611,7563.57,27.6003,66101.6,BOOST
321.1,1.25004e+06,0,396674,7564.97,27.6054,66072.8,BOOST
321.2,1.25079e+06,0,396737,7566.37,27.6105,66044.1,BOOST
321.3,1.25155e+06,0,396801,7567.77,27.6157,66015.3,BOOST
321.4,1.2523e+06,0,396864,7569.18,27.6208,65986.6,BOOST
321.5,1.25306e+06,0,396927,7570.58,27.6259,65957.8,BOOST
321.6,1.25381e+06,0,396990,7571.99,27.6311,65929.1,BOOST
321.7,1.25457e+06,0,397052,7573.4,27.6362,65900.3,BOOST
321.8,1.25532e+06,0,397115,7574.8,27.6413,65871.6,BOOST
321.9,1.25608e+06,0,397178,7576.21,27.6465,65842.8,BOOST
322,1.25683e+06,0,397240,7577.62,27.6516,65814.1,BOOST
